,youtube_id,comment,like_num
915,프랭클린,하아....코로나 때문에 벚꽃 구경을 못감,0개
916,귀엽네,"곧 2021년이네요 다음년도에는 벛꽃냄새 맡으며
봄바람을 느낄수 있을줄 알았는데.. 집구석에 쳐박혀 있는것도 나쁘지는 않지만 2022년도를 기원하며
이노래를 들으며 드라이브 갈수있기를..",0개
917,OnlyOne,벚꽃치면 아직도 제일먼저 뜨는 검색어 ㅋㅋ 앞으로도 쭉일듯,0개
918,박정우,외국인들은 뭔데 이렇게 많아,0개
919,산타치미치미,여자앞에 간게 아님 벚꽃앞에갔음,0개
920,사십육대호적없이곁방살이김딱직,10월 1일 오전 1시 55분 내 방안을 벚꽃잎으로 가득채우는 음악,0개
921,원스포스,"벚꽃 향기와 감미로운 모습과
싱그로운 노래
너무 조화롭게 잘 어울려요 
최고  입니당~~^",0개
922,오성빈,벚꽃보러 가고 싶은데 코로나......,0개
923,춘짜움직이는만화책,장범준은 지금 얼마나 설랠까...,38개
924,게임충,뮤비 병맛이네,0개
925,3606김태연,정확히 10년 후에 다시 찾어온다,0개
926,광고에요,2012년이라니................,0개
927,,유튜브 오르가즘이날 이곳으로 인도했다아아아먜ㆍ..,0개
928,냥냥이,벚꽃 연금 개 부럽다,0개
929,국밥말아먹을바에뜨끈한시험말아먹지,이 땐 미세먼지도 몰랐는데 지금은 코로나도 알게 됐네,0개
930,구혜은,"지금은 여름 이지만 봅이생각난다
최고에 노래애요👍👍👍👍👍👍",0개
931,YeongJunYun,2018년 3월에도 왔다갑니다,65개
932,없음이름,"애들아 코로나때매 밖에 못나가고
이거 보고 있는거 다 알아 ㅎ3ㅎ 물론 나도 ,,",0개
933,검은새,그지 이게 근본이지!,0개
934,정우진,이등병 때 ptsd 오네,0개
935,CYAN,봄의 성배,0개
936,수설빙,8년이 넘엇네 벌써,0개
937,JSTI09,학생인데 음악 교과서 받더니 교과서에 벚꽃엔딩이 있더라.. 이제 교과서까지 지배를 하였구만,0개
938,크리스찬코드,가을인데 듣는 사람 ?,0개
939,톡쏘는밀키스,왜 난 저 차가 배그 미니버스만 생각나지 크흠..,5개
940,NoviaAisyah,re-watching in 2019?? anyone?,37개
941,qw33209,"This is my first time to watch the MV.
But I come here for SiRa(Produce101) :P
SIRA FIGHTING!!!!!",3개
942,whatblank,코로나가 제발 그만 좀 울려 퍼졌으면 좋겠네,0개
943,이도윤,다른나라에선 봄바람 맞으면 끌려가요 오빠들....,0개
944,HHbenihil,"내년에도 꽃구경은 힘들겠네요...
집에서 이 노래 들으면서 즐겨야 되겠습니다",0개
945,,봄이 온다는게 왜이리 설래는 것일까?,0개
946,GlacierJ,아니진짜....안질리냐 이 노래;;;  봄이오는게 두려움 ㅜ ㅜ,0개
947,크린치TV,내곡최애고5위,0개
948,LoLMusicStudioLMS,실버 판테온,0개
949,김든솔,메롱,0개
950,SKYBOXNETWORK,유일한 병맛 엔딩 뮤비,0개
951,추억낭낭,2020년에도 들으러 온 사람,0개
952,유카루타,생생정보 미스터 리 인가 장소 찾았네,0개
953,CeciliaTantri,This song comes back to the chart for 7 consecutive years!,34개
954,HelloJenny,"Cherry Blossom Ending
geudaeyeo
geudaeyeo
geudaeyeo
geudaeyeo
oneureun uri gati
georeoyo i georireul
bame deullyeo oneun jajang norae eotteongayo
oye
mollatdeon geudaewa
dan duri son jabgoal
su eobtneun i tteollimgwa
duri georeoyo
bombaram hwinallimyeo
heut nallineun beotkkoch ipi
ullyeo peojil i georireuluu
duri georeoyo
bombaram hwinallimyeoheut
nallineun beotkkoch ipi
ullyeo peojil i georireuluu
duri georeoyo oye
geudaeyeo uri ije son jabayo i georie
machim deullyeo oneun sarang norae eotteongayo oye
sarang haneun geudaewa
dan duri sonjabgo
al su eobtneun i georireul duri georeoyo
bombaram hwinallimyeo
heut nallineun beotkkoch ipi
ullyeo peojil i georireuluu
duri georeoyo
bombaram hwinallimyeo
heut nallineun beotkkoch ipi
ullyeo peojil i georireuluu duri georeoyo
baram bulmyeon
ulleongineun gibun tase nado moreuge
baram bulmyeon jeopyeoneseo geudaeyeo ni moseubi jakku gyeobchyeo
o tto ulleong ineun gibun tase nado moreuge
baram bulmyeon jeopyeoneseo
geudaeyeo ni moseubi jakku gyeobchyeo
saranghaneun yeonindeuri manhgunyo al sueobtneun chingudeuri manhayo
heutnallineun beotkkoch ipi manhgunyojohayo
bombaram hwinallimyeoheut nallineun beotkkoch ipi
ullyeo peojil i georireuluu duri georeoyo
bombaram hwinallimyeo heut nallineun beotkkoch ipi
ullyeo peojil i georireuluu duri georeoyo
geudaeyeo geudaeyeo geudaeyeo",7개
955,컴카트충,오 장범준,1개
956,오용태,여학생이 아니고 벚꽃이었다...,0개
957,박지민,코로나땜에 이곳으로 달랜다,0개
958,김현태,내년엔 제대로 된 대학생활이 이루어지길... 첫 대학생활이 너무도 허무하네여....,0개
959,baconedpig,범준이형 군대 가면 봄에 꽃잎 쓸면서 이 노래 부르겠네,693개
960,karimajabbour,Just a random English comment passing by :D I adore this song,4개
961,휴먼,벚꽃도 폈겠다 본격적으로 들어볼까?,0개
962,랄랄난난,이 노래 이러게 오래됬어?!!?!,0개
963,도버니,실버판테온이 이런 사람이였구나.,0개
964,유경란,이노래처럼 여유로우면 나도 좋은사람이 될수 있는데....,0개
965,김미소,최근사람들 왜이리 많아 미친 이거 8년전꺼야 얘들아.;;!!!,0개
966,나yeah,노래만 듣는데도 설레는 봄이 느껴지고 벚꽃길을 걷는 행복이 느껴진다,0개
967,아,와 8년 전이라니 이 노래가 ...,0개
968,seunghyohong,행복하다 공부목적으로 이것을 들어서 신난다,1개
969,슈퍼셸조아요,2020년4월은없을거야.......진짜루.........,0개
970,단무지,이 노래 첨 나왔을때 맨날 불렀던 사람 손,0개
971,JeongminAhn,또 울렁이는 기분 탓에 부분 부터 왠지 눈물 고인다..들을 때 마다 그랬는데 뭘까,0개
972,이혜원,벚꽃 엔딩 개띵곡,0개
973,구르는리신,2020년 봄 코로나엔딩,2개
974,홉홉,"버스커는 청춘을 노래로 가장 잘 표현해내는 가수라 해도 과언이 아니다 ,,",0개
975,기르남,"2012년 20살
신입생
듣기만 하면 그때 기억이 생생하게 나는 노래",0개
976,kimhyuon,"8년이 지나도 전혀 촌스럽지 않은 곡
봄의 대표곡으로 자리매김했고, 앞으로도 그럴 곡",0개
977,KimDimayuga,Came back here after watching the vocalist's episode on return of superman!,85개
978,kiwi,이건 영원한 국민곡임,0개
979,그래내가짱아다,이노래 모르면 간첩이지 ㄹㅇ,0개
980,VanFicton,"Spring day is better 😘
Just my oponion ~",0개
981,갱생냥이,어김없이 연금엔딩 들으러 왔습니다 ^^7,15개
982,석지은,내년 2021년에는 벚꽃엔딩 들으며 벚꽃 보고있길 기도해본다..,0개
983,TaeyoonKIM,좀비보다 더한 노래,0개
984,fortablecom,봄엔 벚꽃엔딩 여름엔 쿨 노래,1개
985,방구석핸들,8년전 초3때 처음듣고 매년 봄마다 찾아왔었는데 벌써 고2가 됬네 .. 그때로 돌아가서 교실에서 친구들이랑 과자파티하면서 다시 듣고싶다 ...,0개
986,NgcNguyn,"- I don't know Korean at all but when I listen to this song, I  just feel  like spring is coming : ))) such a beautiful rythm ~~",3개
987,MuhammadMk,"I was search for this song more than 6years ,finally today i found it😍😍😍😍😍😍 i love itttt, I'm so happy",7개
988,인산가좋아,"와 벚꽃..
2012년 봄이었지",1개
989,김미술슨생님,노래가 좋내,0개
990,제비벤,이 노래가 소년점프보다 조회수가 적다니,0개
991,갓케이,듣고있으면 어디든 가야할거같어  진짜 가슴떨리게하는 노래,27개
992,PattersonPatron,우한 코로나는 가고 봄은 오라,0개
993,YEMAI,"이거 듣고 롤에서 실버갔다




플래에서",0개
994,,길거리에 사람들이 마스크를 벗고 다니는 흔한 날이 오겠죠?,0개
995,이SB,몇십년 후에도 이건 봄마다 인기차트에 있을듯,0개
996,이름,사실 이 노래가 새로 나오는 벛꽃 테마 판테온 스킨 떡밥이었던 거임 ㅋㅋㅋ,0개
997,배지성,지금보니깐 처음에 나오는차 무한도전 스피드 그차였내,0개
998,,Чо там,0개
999,호로롤,번꽃연금이 코로나땜,0개
1000,김가빈,고등학생 마지막 봄이네 모든 일이 잘 풀렸으면 좋겠다 .. ㅜㅜ,53개
1001,장수연,범준이형 통장벌려 연금 들어간다,63개
1002,육근우,2020년도 결국 차트인,28개
1003,박종민,20대 마지막 봄이 코로나로 끝나는건가... 노래라도 들으러 왔습니다ㅠㅠ,50개
1004,이주은,0:23 너무 길어도 안좋아,4개
1005,장재혁,훗날 이가수는 실버에서 판테온을 하게됩니다,13개
1006,산군,7년전 뮤비인데 지금봐도 이질감 없이 넘 이쁘다,14개
1007,j,봄이 다가오니 이 노래를 안 들을 수가 없다. 몇 년 동안 들어도 듣는 순간마다 봄이라는 기분을 느끼게 해주고 지겨울지 몰라도 들을 때마다 싱그러운 감정이 든다 👍🏻,22개
1008,lambdaj,"When this song was really popular, my dad would blast it everyday. Very good song!",24개
1009,풉치기팝치기,집밖에 안나가서 벚꽃이 핀줄도 몰랐는ㄷ  코로나 시키,21개
1010,EmmaRose,who's here in 2020???,76개
1011,남혁,코로나 엔딩이 오고 다시 벛꽃엔딩이 시작되면 좋겠다..,3개
1012,kaylau,2020 still listening!,1개
1013,CarolineKate,Who's here after hearing Seung Jun singing these lines to Seo Dan </3 #CLOY,3개
1014,MarsKook0613,Now that spring is coming. BTS reminds me this song 😍😭🥺 Missing them so bad,10개
1015,PiggieGirl,Lovee korea... I hope i can have korea husband 😊,5개
1016,환승희,군대를 가도 돈을버는 곡,5개
1017,mamimuaiq,I came here again this year 2020 :),0개
1018,나만의작은가붕이,???: 나는 판테온으로 플레를 갈거야~,12개
1019,어진진진진진,이게 벌써 8년 전이네 ㅋㅋㅋ 와 시간 진짜 빠르다,1개
1020,yhG,진짜 봄노래중 최고인거같다,3개
1021,젠야타,"매년 봄이 되면 셀럽이 되는
 가수가 있다!?",5개
1022,오제민,언제쯤 벚꽃엔딩 다음으로 봄 대표곡이 나올까..??,6개
1023,김예나,하 코로나 얼른 없어지고 이 노래 들으면서 벚꽃 보러가고싶다 핑크빛 필터로 사진 찍고싶다..,6개
1024,NidhalTrabelsi,greetings from Tunisia ! I adore this song,0개
1025,Ayliniren,Runningman 🤜🏻🤛🏻🏃🏻‍♂️,0개
1026,cherryblossom,This song is so beautiful that I'm crying as I'm typing this.,3개
1027,윤병장,코로나풀리고 벚꽃보러 휴가나 갔으면ㅜㅠㅠㅠ,1개
1028,민준코기,그의 노래는 내심장을 움직이게 한다.. 쥐고 흔들어서 다시금 따뚯해지는 느낌,2개
1029,은제,2020년에 오신 분??,3개
1030,ChelseaCambay,Cant believe it's been seven years????? Spring came again,0개
1031,,날씨가 좋을때 들으면 노래가 두배로 좋아보여 ><,1개
1032,myouigaz,I search this for long time dude,1개
1033,JinJjaMariaJin,"I heard this song on Run BTS, and I love it",1개
1034,성이름,판테온으로 플레를 갈거야~~,1개
1035,Bin00King,코로나 색히때문에 벚꽃 구경도 못하게 생겼어.. 노래라도 들어야지😭😭,3개
1036,AliciaCeballos,The Spring Zombieee,0개
1037,조용임,벗꽂엔딩좋아요,2개
1038,박기완,코로나땜에 봄도 못즐기고있네....,2개
1039,낑깡,또 다시 들어야 하는 계절이 왔다,4개
1040,루이스여행기,"20년도 봄이 왔기에, 벛꽃 연금 드리러 왔습니다",1개
1041,AjengKoeshella,"I saw sungha jung recent cover, and he covers Jang Beom June. I was wondering who is he. Then, when I search his name, oh my God... I really loved this song when I was in junior high high school😭😭 I didnt know the vocalist's name is jang beom jung...",4개
1042,피아노를좋아하는희윤이,우리 할머니가 이 노래 좋대요!!!,1개
1043,ko고,판테온으로~~벚꽃을 보러갈꺼야~~~,2개
1044,9mxn,???: 플레에 갈거야~,1개
1045,레오나르도다빈치,이 노래는 봄마다 사재기 해도 무죄다 ㅇㅈ?,13개
1046,lynxnx,it do be spring doe🤷‍♀️😄💐🌺🌼🌷🌻🍄🌿,0개
1047,보틀Bottle,It is LEGENO,1개
1048,주아앙,벚꽃 보고 싶어라 ㅜㅜㅜ,1개
1049,김동욱,코로나 뚜드려패,1개
1050,NikolaiIchenko,장범준이 아니라 장봄준,5개
1051,서종영,2020년에 들어도 노래 개좋닿ㅎㅎㅎ,1개
1052,조승기,입벌려 연금들어간다~,1개
1053,YunaBathseba,Jhope jungkook?,0개
1054,지우민,이때 누가 장범준이 실버 판테온이 될줄 알았겠어,1개
1055,클진반,실버빵테온 올스킨되는계절,1개
1056,백두산호랑이,2020년 4월에도 듣는사람 손!,1개
1057,구미구마,올해도 벛꽃연금노래들으러찾아왔어요,3개
1058,절보신다면공부좀하라고해주세요,장범준목소리에 코로나가 녹았으면 조켓당 난 이미 녹아들려해 스르륵,1개
1059,희승이희승이,또 들으러 와버렸다...,1개
1060,offjxxn,판테온~라인을 밀고서~,1개
1061,김태현,He is silver,0개
1062,공쥬,너무 예쁘다,0개
1063,유종일,올해도 들으러왔다,1개
1064,성난모솔,슬슬 멜론1위 가겠다ㅋㅋㅋㅋ,0개
1065,0,범준이형 연금시즌 돌아왔네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0개
1066,보라찡편집자,~~~~~~~좋다~~~~~~~~,1개
1067,JAEJIN,이 노래 듣고 슬퍼진건 이번이 처음 ㅠㅠ,0개
1068,아가륏,"야, 왜이제오냐?",2개
1069,사랑유민,너무 좋아ㅠㅠ,0개
1070,장지성,"이 노래를 초등학교 2학년때 처음 들었는데
벌써 중학교 마지막 1년을 남겨두고 봄을 맞이하네요..",1개
1071,VyVy,Đến đây từ run bts ! Thấy J-jope hát nên nghe😂😂,2개
1072,EvanH,This song always take me back to my teenage's life 😌😌,4개
1073,동네바보형,"봄에는 이노래죠
그놈 코르나 아
대한민국 화이팅",1개
1074,DdPark,자세히 보니까 거의 처음 장면에 나온 소녀 강시라님 프듀 나오셨던 분이다,1개
1075,김태희,"이 노래가 벌써 7년이나 됐다니...ㅠㅠㅠㅠ
세월 참 빠르다",0개
1076,냠냠,지금보니까 범준이형 귀엽다,0개
1077,킹쭈니맨,노래 너무 좋다~~♥♥,0개
1078,오드아이채널ODDEYEchannel,언제 들어도 좋은 벚꽃엔딩 커버 들으러 오셔요❤️,0개
1079,김민수,곧이다 이제 곧.,1개
1080,장준걸,봄에 이노래 들으면 꽃구경이나 갈까? 하지만 결국엔 침대에 이불덮고 누워서 폰하고있음 ㅋ,1개
1081,구독해줄래,버스커버스커가 그룹인건 알았는데 멤버들 첨보네,1개
1082,P,슬슬 때가 된듯...,0개
1083,피아노를좋아하는희윤이,"맨날 들어요!!!
(우리 할머니가요...)",0개
1084,LBlue,또 스멀스멀 올라오는구먼~,1개
1085,네모,???:판테온~~~,0개
1086,KIM디코드,영원한 봄노래....ㅋㅋㅋ 코로나는 4월말이면 사라집니다. ^^,0개
1087,김진수,"우한코로나 땜에
벚꽃구경도 못가네",1개
1088,오프라LIM,"이게 요즘 유행한다는 실버엔딩의 원곡인가요
결국엔 다들 봄이되면 아련했던 실버로 되돌아간다던 그....",1개
1089,AvrilCardenas,whos gonna explain the white man to me im geniuenly confused,1개
1090,kiayeoja,I WATCHED THIS LIKE 50 TIMES BEFORE AND I JUST REALIZED THAT THE GUY ON THE RIGHT AT 0:28 IS SINGING THE LYRICS,12개
1091,주아Jooa,이노래 너무 쪼앙 ㅎㅎ,0개
1092,ThiQuynhNguyen,벚꽃 보고싶다 ㅠㅠ 밖에나가서 햇빛은 넘 예뻐 . “벚꽃 엔딩” 들으면서 걸어가고 기분이 엄청 신났어영 🥰,0개
1093,juhyungYu,"20200321 23:43
듣고 있음",0개
1094,DimeEnzion,Evergreen song... Never gets old.,0개
1095,정주니,머무 종앙~^^♥♥♥♥,0개
1096,이재호,"대박 노래죠~
이런 뮤지션이 같이 살고있어 행복합니다~^^",0개
1097,오리온ORION,2020년에 듣고있는분~~~?!,0개
1098,사랑유민,봄에 듣기 딱 좋은 노래🌸,0개
1099,아드카나,존버엔딩..,0개
1100,헬스,실버 향기내음이 물씬 풍기는 노래네요,1개
1101,brralalalalapardon,"Came here after an article said spring day have overcame cherry blossom ending as the biggest spring song.. I swear i have hear the chorus in korean shows a lot, its shows how popular it is


Ps:BTS once sing this song in run bts go check it out 😂",6개
1102,뮹뮹지나가는,이 노래나왔을때7살..이제 중학생이라니..ㅠㅠ,0개
1103,김밍구,어떻게 8년이 지나도 안질리냐,1개
1104,뽀께뚜뚜,코로나 엔딩 빨리 오면 좋겠다,1개
1105,러미크Lumik,벚꽃이 피었길래 들으러 왔습니다.,0개
1106,임승민,둘이 걷고싶어도 같이 걸을 사람이 없네 ㅅㅂ,2개
1107,LowTensionMusic,봄이 돌아왔다는 걸 올해는 이 노래로만 알 수 있을 것 같다.. 코로나 ㅜㅜㅜ,0개
1108,김상민,코 크다,0개
1109,BB,"Just a random person passing by.  I remembered Jhope and Jungkook singing on EP 56 of Run BTS, and I came to see it.",17개
1110,홍초원,놀러가고 싶은데 못가니까 대리만족 할려고 여기까지 왔어요,1개
1111,김동훈,슬슬 차트에 다시 올라갈 때가 됬는데,0개
1112,David,이태영님 그렇게되면 lol 임,0개
1113,갓로사,교대역 교대역 교대역,1개
1114,불경을외우는신부님,이제 봄이라고 또 알고리즘에 뜨는거봐라 ㅋㅋㅋㅋ,0개
1115,김충의TV,2020년 봄에도 이걸 듣고 있다니 ㅎㅎㅎ,0개
1116,신지인,봄에 많이 들어요.,0개
1117,임성종,이 노래 들으면서 대학생활 하고싶다... 20학번인데 대학은 그럭저럭 갔는데 아쉽기도 하고 싱숭생숭한데 이노래 들으니까 캠퍼스 생활도 해보고싶고 신입생 생활 해보고싶고... 친구들도 보고 한강으로 놀러도 가고... 그러고싶다...,0개
1118,세실의생활,이 정도면 교과서에 실릴듯 ...,93개
1119,hibkkk,뮤비는 첨보넹,0개
1120,KibaikNAM,코로나엔딩,0개
1121,1passingby1,"I love that all these foreigners come on here expecting some sort of Kpop song, and then look down on the song just cause it's not what they expect. Not everyone listens to Kpop and not everyone are little girls screaming over boys. Try to understand the culture first and the meaning it holds for people. I like Big Bang, but I ain't trashing the song just cause it's not of the popular genre. P.S. there are sooo many Korean artists out there way more talented than your Kpop oppas and eonnies. You just have to look outside of that to find them.",4개
1122,smthingtoeat,1달뒤면 슬슬...,61개
1123,이승민,"장범준 지갑 채워주러 왔다, 손!",0개
1124,동재,범준형 슬슬 시작해야지??,52개
1125,UNIVERSE52,빨리 벚꽃 활짝 피면 들으면서 걷고 싶다 햇빛 쨍쨍하고 선선할 때,0개
1126,HS,벚꽃 보는중 ㅎ,0개
1127,멘탈멘탈,하 버버 그립다,0개
1128,상연,"기타소리, 햇살 가득한 영상, 벚꽃, 푸디필터마냥 뿌연 화면까지 여전히 완벽히 봄이야",0개
1129,윤영훈관찰일지,최초로 멜론차트에서 5년동안 top 100안에 들었던곡,0개
1130,정현,"고등학생의 마지막 봄을 코로나때문에 집에서 과제나 하고 있다니,,ㅠㅠㅠ",0개
1131,ChrisLee,보러왔당,0개
1132,Cellh,그들이 온다,0개
1133,신초이,장범준 수금 시즌이군,0개
1134,예원XD,이건 언제 들어도 좋은듯한 노래인거같네욤,0개
1135,LeeHoon,"Vine por el manhwa de Fools, por que mencionaban la canción, y la verdad está bien bonita ♥︎",5개
1136,사과나무,실버 판테온,0개
1137,하하,친구 두분은 어떻게 되셨지,0개
1138,Alphakaman,판테온,0개
1139,조우영,이거 연금 맞다니까,0개
1140,심윤숙,"G드래곤씨 영원한건 절대없다고 하셨나요?
하지만 한가지 있어요
바로 이벛꽃엔딩 노래에요!",115개
1141,증입,"잘들어라 외국인들아^^
Hello. I respect BTS a lot. But this is another celebrity song, isn't it? But why do you mention other idol groups? Don't do that. I know BTS is great, but you don't have to do that here, do you? If you don't mind, just go listen to BTS.^^",19개
1142,DiedyReggy,BTS . hyung line! hahah,3개
1143,김혜민,버스커버스커 벚꽃엔딩 4:20/4:56,0개
1144,시바시바,"8년전 범준행님 얼굴,, 기요미",0개
1145,손동환,쿨타임 돌았다,0개
1146,Chris,"My Korean unnie introduced me to this song in summer 2012 when I went to Korea for the first time. We went to karaoke and she sang this song. She looked so happy singing it... I fell in love with the song instantly 😍 Listening to this song, even seven years later, I always get a warm feeling in my heart. 

현주엄마, 이 코멘트 봤어요? 월요일에 파리에서 한국어 수업 때 이 노래 들었고 엄마 생각이 났어요... 이 노래 알려줘서 고마워요 ☺️ 엄마 사랑해요 ❤️",40개
1147,라이보이스,2020년3월 현재 듣고있는사람 좋아요!,0개
1148,모야아,나만 잘때 반복재생하고 듣는거 아니겠지?,0개
1149,보리TV,봄의 다시들으니까 옛날 생각 난다...,0개
1150,KhaerunissaChandraJunita,Ini mengingatkan aku pas masaa SMA,0개
1151,RMN,"""Crash landing on you"" anyone? :')",0개
1152,oldkpopisthebestTT,It's so pleasant to hear this song especially on a spring day 🌸🌸,3개
1153,의미없는경쟁세상,"어릴때 듣던 이노래는 흥얼거리면서 노래좋당~ 이랬는데 
나이를 점점먹고 취직하고 듣다보면 벚꽃연금이라 생각하니까 부럽다..라고밖에 생각안남ㅠㅠ
일안하고 집안에서 짱박혀있어도 봄만되면 돈이 자동으로들어오니.. 
개부럽당",0개
1154,윤윤스튜디오yoonyoonstudio,나빠요 무엇?,0개
1155,원투왕김스파,니모습이자꼬겹처,0개
1156,TessaOwens,the girl looks like kang sira,3개
1157,톨이햄,ㅋㅋㅋㅋ사실은 여학생한테 반한게 아니라 벚꽃나무를 찾아갔던 거였다니 이런거 넘 조아요.,0개
1158,GBSOUND,"이노래 들을때가 되어, 와 봄",0개
1159,김동현,실버판테온,0개
1160,NurAmirulSyahirahZokry,This song reminds me of Kim Junho,30개
1161,드리알보칠,옆집 봄은 망했던데 여긴 평화...넘나 좋은것 몰카를 봄봄봄꺼지고 여긴 봄바람 휘날려라~~~♡♡,29개
1162,onsemiro,이노래는 봄만되면 흥행하니ㅎ,0개
1163,닭닭,리게 8년전 맞냐?,0개
1164,조민석,여전히 날 설레게 하는군..,0개
1165,,2012년전엔 봄마다 무슨노래 듣고 살았냐... 벚꽃엔딩한테 고마워지네,0개
1166,SOHEELEE,봄이되면 범준이에게 연금을 주자😃,31개
1167,탄좌양,범준이형 형도 플레갈수있을거야 봄길만 걷자,0개
1168,민윤경,봄만 되면 돌아온다는 전설의 역주행송! 봄의 남자입니다. 노래속에서 벚꽃의 향기가 들려요,0개
1169,regitacahya,"YOU GUYS STOP SAYING ""IM HERE BECAUSE........"" and being no manner-fans. just appreciate this song!! i come here only want to hear this busker busker's song",14개
1170,MaureenDanguilan,"When I first heard this from a Run episode, I immediately fell in love with it. 💜❤️",247개
1171,알수없음,만약 봄이 사라지면 이 노래를 들려주며 이게 봄이였다라고 해도 될정도로 봄을 잘 표현한 노래,21개
1172,김효은나랑결혼해,"2020  밖에 사람이 없어어 벚꽃보기좋네,,, 나한테도 빨리 봄이오길🙏🙏❤",0개
1173,렌버,갑자기 떠오르는 생각인데 장범준님 홍연 불러줬음 좋겠다 아님 사극노래,0개
1174,윤용기,이게 그 죽지않고 매년 돌아온다는 좀비곡인가요?,15개
1175,메기설민석,"야야 봄오나보다

추천영상에 이게뜬다",0개
1176,reemKAI,الاغنية رائعة ومناسبة جدا للربيع..,0개
1177,김서현,벌써 벚꽃엔딩 나온지 8년됐네... 요즘 미세먼지 때매 저노래 처음 나왔을 때 처럼 맑은하늘과 함께 봄을 즐기지 못하는게 슬프다...,0개
1178,니얼굴윤겔라,여자 찾아가는줄;;,0개
1179,김선우,장범준 수확의 계절,0개
1180,nostlgxx,벚꽃좀비 곧있으면 또 오겠네요~^^///,267개
1181,SriWidhiaBayuSantoso,can’t believe jang beom june is already have 2 children.....now i really realized that i am old,22개
1182,StarD,lovely song..Most Korean would know the deepness of lyrics. It drags me to the nostalgia of first love.,3개
1183,DPR,이제 좀있으면 봄이니 이 노래가 차트를 휩쓸겠구나..,12개
1184,메가데레,왜 아직도 봄만 되면 주목받는지 알겠는 노래. 목소리만 들어도 봄내음이 물씬 풍긴다 진짜ㅠ,17개
1185,김하늘,한국에서 이 노래 모르는 분 없을 듯,27개
1186,MrHeisenberg,"Love the concept, cinematography, story telling and the song is really catchy even though I cannot understand a single word. But ​then again music has no language..",25개
1187,sadfrog,이노래 없으면 봄이 아님..,3개
1188,아갈미향,이제 10월인데 벌써 봄생각하니 기분 너무 좋다,11개
1189,고양이집사,슈퍼 짱,0개
1190,지릴라,이거 진짜 벚꽃놀이 가서 들으면 맘이 진짜 간질간질한데...  ..  나가지도 못하고 '#:>~♡:*,0개
1191,웃고나,장범준이 봄에만 스킨산다는 설이있던데,0개
1192,김태의,이제 꽃 피니까 들으러 많이 오겠지?,0개
1193,Pw핑크원,지금 듣는 사람 무조건 있다 ㅋ,1개
1194,WhatThePuck,두번을 강조하는거 보니 버스가 정말 컸나보네.,1개
1195,이유진,이 노래만 들으면 설렝,0개
1196,VktouPark,"So they are the one who take down EXO and B.A.P in MAMA 2012 at rookie of the year hah😂😂
I like them already💕 Who could've probably crush my babies😅 It's so catchy❤❤❤❤",175개
1197,LS,오늘 동네에 벚꽃이 엄청나게 폈길래 생각나서 찾아와봤다 매일 공부하느라 힘든데 이거 처음듣던 초등학교 5학년때 생각나고 그러네 이제 입시판도 얼마안남았는데 빨리 끝내고 내년에 기분좋게 듣고싶다,0개
1198,이재혁,계속 집에만 박혀있다가 이제 벚꽃 필 땐가 싶어서 오랜만에 창밖으로 쳐다봤는데 얼마전에 비와서 다 졌어 썅,0개
1199,BLUMINGGO,가사는 두명이 걸어요 인데 뮤비는 왜 3명이 걷냐,0개
1200,김재완,저 폭스바겐 차 보면 무도생각나는거 나만그럼..???,12개
1201,막귀,"우리나라 가요계 역사에 탑5에 꼽히는 노래....
진짜 노래 좋다...",14개
1202,신민우,"코로나 때문에 답답해서 들으러 왔다

빨리 끝나길",24개
1203,BasilWendy,2012년.. 이 때가 좋았지..공기도 그나마 좋았고..,14개
1204,전형빈,진짜 8년이 지나도 이노래 들으러 온다 ㅋㅋ,11개
1205,Joker,곧있으면 화창한 봄이 오겠구나..ㅎㅎ  벚꽃나무 보면서 기분좋게 노래듣고싶네,18개
1206,김영록,12년도 신입생...여친 못사겨봤다...8년 후 조그마한 스타트업 취직했다...아직도 없다...,21개
1207,,2020년2월에도 듣는사람 손!,169개
1208,이름을정확하게,"""ARE YOU READY ?""",2개
1209,LIFEMTB희성,어떻기 된게 노래가 7년이 지났는데 왜이렇게 촌스럽지 않을까,26개
1210,김아현,"날씨가 봄 같기에 한번 슬금슬금 와봤어요,,ㅎㅎ",13개
1211,pearl,2020년에 듣는데 나만 눈물나...?왜케 다 행복한 노래로 기억하지...?😢,3개
1212,킹건,버스커버스커 8년전 벛꽃엔딩 ㄷㄷ,5개
1213,TilanmouSolange,"I use to listen to this song years ago. Someone sang it in ""Crash landing on you"" and It brought back so many memories...",4개
1214,EyleenJordan,"In Crash Landing on You, there’s a scene where Kim Jung Hyun sings this song while driving with Seo Ji Hye next to him. It portrays happiness and love in the most innocent way, I can’t help but get all teary when I hear this 😭😭😭",28개
1215,이지은,이제 슬슬 듣기 시작하겠지. 나처럼,3개
1216,버터잉어,꼭 상황이 좋아져서 붐비는 거리에서 이노래 들으며 나들이 가는 날이 오기를...😷,2개
1217,MegaAyuS,I love to hear this song :),0개
1218,Snowman,슬슬 준비하자 좀비들,4개
1219,사람,유딩때 들은노래가 벌써 7년이나 지났쿤(쩝.....),5개
1220,NguyenTrang,Have just heard it from Running Man ep94. Such a wonderful melody,0개
1221,DaheeLee,올해도 사골 .. 시작할 준비하자,12개
