,melon_id,댓글,processed_comment
337,쑤니셋언냐,오늘 379위네요 ㅎㅎ 3월 되자마자 버스커버스커 1집 듣고있습니다.,"['오늘', '위', '되다', '버스커버스커', '집', '듣다']"
338,Anemona,"들을때마다 매번 설레서 소름 돋아,,
생각날 때 한번씩 찾아듣는데
느낌이 이렇게 매번 살아나기도 쉽지 않아ㅜㅜ
12년도는 물론이고 그 이후에 벚꽃엔딩을 들으면서
겪었던 모든 일들도,,ㅠㅠ진짜 마법같은 노래.","['들다', '때', '매번', '설레다', '소름', '돋다', '생각나다', '때', '한번', '찾아듣다', '느낌', '매번', '살아나다', '쉬다', '않다', '그', '이후', '벚꽃', '엔딩', '들다', '겪다', '모든', '일', '진짜', '마법', '같다', '노래']"
339,양홍원_인스타_라방_켜,올라가자 애들아,"['올라가다', '애']"
340,탱구왔서현,469위.. 슬슬 올라오네,"['위', '슬슬', '올라오다']"
341,탈퇴한 회원,다시 차트 역주행할 계절이 찾아옴,"['다시', '차트', '역주행', '하다', '계절', '찾아오다']"
342,안장은,ㅋㅋㅋㅋㅋ또잡아먹겠지 차트,"['또', '잡아먹다', '차트']"
343,GodKyung,빨리봄와서 차트정리좀해주십쇼,"['봄', '서다', '차트', '정리', '좀', '해주다', '쇼']"
344,Reopard2Breeder,그대여 그대여 그대여,"['그대', '그대', '그대']"
345,웅._,전주만 들어도 설레는 노래,"['전주', '들다', '설레다', '노래']"
346,dong0262,484위,['위']
347,금세만세,504위,['위']
348,kplulu,날씨 조금 따뜻해지니까 생각나는 바로 그곡.. 듣자마자 4월로 시간 이동.,"['날씨', '조금', '따뜻하다', '생각나다', '바로', '곡', '듣다', '시간', '이동']"
349,돌가리,아 왜 벌써 듣고싶냐,"['왜', '벌써', '듣다']"
350,juwoncozyboy,이제 진짜 얼마안남음 올해도 나오겠지,"['이제', '진짜', '얼마', '안남다', '올해', '나오다']"
351,vulgo,입춘이 왔으면 꼭 이 노래를 틀어야 하는 국룰이 있습니다,"['입춘', '오다', '꼭', '이', '노래', '틀다', '하다', '국룰', '있다']"
352,Reopard2Breeder,그대여그대여,"['대여', '대여']"
353,방구몬,"그 해 4월에 자대배치 받고 신병 견장 차고 있었음.
생활관에서 선임들이 뮤직비디오 틀어주는데
황홀했네요.
노래가 끝나면 찾아오는 현타.......
신병때라 그 차이가 더 크게 느껴지더군요.
첫 휴가 받고 복귀하는 버스에서 드는 느낌이랄까.","['그', '해', '자다', '배치', '받다', '신병', '견장', '차고', '있다', '생활관', '선임', '뮤직비디오', '틀어주다', '황홀하다', '노래', '끝나다', '찾아오다', '타', '신병', '때', '그', '차이', '더', '크게', '느껴지다', '첫', '휴가', '받다', '복귀', '하다', '버스', '들다', '느낌', '랄', '끄다']"
354,BeE,"무섭다...벚꽃좀비...
곧 수많은 봄캐롤들이 올라오겠지...ㅎㄷㄷ","['무섭다', '벚꽃', '좀비', '곧', '수많다', '봄', '캐롤', '올라오다']"
355,구삼공오일육,따등낭 왜 안질리죠 이노래 곧 듣게 되겠지만 그래도 안질릴거 같아서 화나효,"['따다', '등낭', '왜', '안질리다', '이노', '곧', '듣다', '되다', '안질리다', '같다', '화나다', '효']"
356,Rococoo,오늘 날씨 봄,"['오늘', '날씨', '봄']"
357,경민,벚꽃엔딩 사랑해....,"['벚꽃', '엔딩', '사랑', '하다']"
358,윤정,571위 . 나만 듣는게 아니구만,"['위', '나', '듣다', '아니다']"
359,미네미네미네미넴,아.... 오늘부터 봄인가,"['오늘', '봄']"
360,맑은고딕v,스멀스멀 올라오는중ㅋㅋㅋㅋ아직 2월이다 인간들아ㅋㅋ,"['올라오다', '중', '인간']"
361,프로필렌글리콜,....봄인가?,['봄']
362,찹쌀떡._.,"이 앨범도 벌써 8년전
누구나 이 앨범과 벚꽃엔딩에 그 해 쯤의 추억을 떠올리면서 듣고 있겠지","['이', '앨범', '벌써', '누구', '이', '앨범', '벚꽃', '엔딩', '그', '해', '쯤', '추억', '떠올리다', '듣다', '있다']"
363,여언규,653위.. 치고 올라온다..,"['위', '올라오다']"
364,blueday320,날씨 풀리니 역시 벚꽃엔딩 땡김,"['날씨', '풀리다', '역시', '벚꽃', '엔딩', '땡기다']"
365,왕불주먹,4일 전에 713위였는데 력시 올라오고 있군,"['전', '위', '이다', '력시', '올라오다', '있다']"
366,박효신의_최강죽창부대,좀비다!,['좀비']
367,강수민,"이 노래를 들으면서 벛꽃사이를 걸어가는 생각하니까 ♬♪♪ 설렌다 ㅎ
아니면 자동차 타고 창문열고 가는것도 ㅎㅎ","['이', '노래', '들다', '벛꽃사', '걸어가다', '생각', '하다', '설레다', '아니다', '자동차', '타고', '창문', '열다', '가다']"
368,서태지와어른들,"첫 스마트폰 첫 스트리밍한 노래가 벚꽃 엔딩이였는데..











괴물이다 장범준..","['첫', '스마트폰', '첫', '스트리밍', '노래', '벚꽃', '엔딩', '이다', '괴물', '장범준']"
369,gksmfqkr,도대체 언제쯤이면 잊혀질까 이노래는,"['도대체', '언제', '이면', '잊혀지다', '노래']"
370,달빛아래빛나는,입춘이니까 이제 들어야죠,"['입춘', '이제', '들다']"
371,재훈이,이 노래보단 봄봄봄이지,"['이', '노래', '봄봄봄']"
372,hannegaby,"2020년 2월 4일 입춘입니다.
봄의 기운과 꽃샘추위가 찾아왔습니다.
그런 의미로 봄을 상징하는 음악으로 왔습니다.","['입춘', '이다', '봄', '기운', '꽃샘추위', '찾아오다', '그렇다', '의미', '봄', '상징', '하다', '음악', '오다']"
373,L_in,너무 좋아요 정말.. 이 노래 들으면서 보냈던 봄들이 떠올라요. 얼른 따뜻해져서 봄이 오면 선선한 바람 맞으면서 듣고싶어요.,"['좋다', '정말', '이', '노래', '들다', '보내다', '봄', '떠오르다', '얼른', '따뜻하다', '봄', '오다', '선선', '바람', '맞다', '듣다']"
374,IYPresence,12학번은 절대 잊을 수 없는 노래. 새내기 시절 점심시간에 학생회관 동기들이랑 지나다니면 무조건 나오던 노래. 벚꽃 휘날리던 캠퍼스와 예뻤던 내 청춘이 떠오르는 곡이다,"['학번', '절대', '잊다', '수', '없다', '노래', '새내기', '시절', '점심시간', '학생', '회관', '동기', '지나다', '무조건', '나오다', '노래', '벚꽃', '휘날리다', '캠퍼스', '예쁘다', '내', '청춘', '떠오르다', '곡']"
375,보_석_,근데 애초에 기계로 계산하는거아니야? 왜 2010년대 차트 빨리 안나옴?,"['애초', '기계로', '계산', '하다', '왜', '차트', '나오다']"
376,김현우,올해 봄에도 부탁한다,"['올해', '봄', '부탁', '하다']"
377,아-_.,곧 있으면 2010년대 순위 나오는데 1등될 것 같다 아니더라도 상위권,"['곧', '있다', '순위', '나오다', '것', '같다', '아니다', '상위']"
378,xnem,겨울에 전기장판 틀고 귤까먹고 있어도 이 노래만 들으면 봄냄새남,"['겨울', '전기장판', '틀', '귤', '까먹다', '있다', '이', '노래', '들다', '봄', '냄새', '남']"
379,쑤니셋언냐,겨울인데 981위ㄷㄷㄷ 세달뒤면 또 스멀스멀 오겠네,"['겨울', '위', '달뒤', '또', '오다']"
380,한밤의카니발,어떻게 이런 노랠 만드냐...,"['어떻다', '이렇다', '노랗다', '만들다']"
381,아이유챰좋다,"과연 이제 두달도 안남았는데
2010년대 시대별 인기극 1위 할 것 인지..
근데 벗꼿엔딩은 1등이 당연하고
여수밤바다도 순위권에 집어넣어야함ㅋㅋ
그리고 또 어떤가수들이 순위에 들어갈지 궁금함ㅋㅋ님들은 2~10위까지 누가들어갈것같음?
일단 아이유,빅뱅...말고는 기억이안나군...","['과연', '이제', '달도', '안남다', '대별', '인기', '위', '하다', '것', '인지', '벗꼿엔딩', '당연하다', '밤', '바다', '순위', '집어넣다', '함', '또', '가수', '순위', '들어가다', '궁금하다', '님들', '위', '누가', '들어가다', '같다', '일단', '아이유', '빅뱅', '기억', '안나']"
382,jtojj,들을 때마다 봄인것 같다,"['들다', '때', '보다', '같다']"
383,탈퇴한 회원,어릴 적 봄이 떠올라서 좋다. 매년 들을 때 새로운 봄이 이 노래와 함께 기억 되는 것 같다.,"['어리다', '적', '봄', '떠오르다', '좋다', '매년', '들다', '때', '새롭다', '봄', '이', '노래', '기억', '되다', '것', '같다']"
384,여심루팡인직,초반 도입부 기타 띠리링 소리가 이문세 옛사랑이랑 똑같네ㅋㅋ 명곡의 조건인가,"['초반', '도입', '부', '기타', '띠리링', '소리', '이문세', '옛사랑', '똑같다', '명곡', '조건']"
385,꾹홍비,진짜 한겨울에도 이노래 듣고있으면 봄으로 시간여행하는 기분임,"['진짜', '한겨울', '이노', '듣다', '봄', '시간여행', '하다', '기분', '임']"
386,재밌게사는게목표,노래 참 좋아,"['노래', '차다', '좋다']"
387,Spot__,진짜 봄하면 생각나는 곡.. 이 곡 없었으면 매해 봄 허전할뻔 했어....,"['진짜', '봄', '하다', '생각나다', '곡', '이', '곡', '없다', '봄', '허전하다', '뻔', '하다']"
388,moongbee_0324,6년전 초등학생때 엄마랑 같이 뮤비 보면서 웃고 얘기하던 기억이 나네.. 다시 그때로 가고싶다,"['초등학생', '때', '엄마', '뮤비', '보다', '웃다', '얘기', '하다', '기억', '나다', '다시', '그때', '가다']"
389,김꾱치,봄의 상징..,"['봄', '상징']"
390,망망망망망힝망망망힝,이만큼 하트 수 많은 노래도 없을 듯,"['이', '하트', '수', '많다', '노래', '없다', '듯']"
391,yesmynamerosy,손녀를 등에 업고~,"['손녀', '등', '업다']"
392,윤환,진짜 내 취야밈,"['진짜', '내', '취야밈']"
393,loveu0,이 곡이 없었다면 매년 맞는 봄이 조금 덜 기뻤을 것 같음.,"['이', '곡', '없다', '매년', '맞다', '봄', '조금', '덜', '기쁘다', '것', '같다']"
394,탈퇴한 회원,내년 봄에 봐요^^,"['내년', '봄', '보다']"
395,모A_In스피릿,나갔네... 봄끝,"['나가다', '봄끝']"
396,minminv,이제 봄 도 끝나가는구나,"['이제', '봄', '도', '끝나다']"
397,G_VIH,박형식이 부른거 듣고 들으러 옴ㅎ,"['박형식', '부르다', '듣다', '들다', '옴']"
398,오랜방황의끝-,"2016년 3월 9일 모방송에서
벚꽃엔딩으로 번 돈 이야기 나왔는데
ㄹㅇ 연금 그 이상

갓꽃엔딩","['방송', '벚꽃', '엔딩', '번', '돈', '이야기', '나오다', '연금', '그', '이상', '꽃', '엔딩']"
399,레드벨벳IRENE입니다,이 노래 5월에도 보고싶은데 4월이 지나면 헤어지는건가요 ㅠㅠㅠ,"['이', '노래', '보다', '지나다', '헤어지다', '가요']"
400,aituo0,이제 이 노래가 차트인 하면 봄이 온거고 차트아웃하면 봄이 다 갔다고 생각할게요,"['이제', '이', '노래', '차트', '하다', '봄', '오다', '차트', '아웃', '봄', '가다', '생각', '하다']"
401,참주민주,매년 잊을만하면 슬금슬금 올라오는 노래 ㅋㅋㅋㅋㅋㅋㅋ진짜 이거 잘만들었다,"['매년', '잊다', '만하', '슬금슬금', '올라오다', '노래', '진짜', '거', '만들다']"
402,tnfls1945,이번년도는 빨리내려가네 ㅋㅋ 잘가~~ 하며 듣고잇다 ㅋ,"['이번', '년도', '내려가다', '자다', '하다', '듣다', '잇다']"
403,did._.ysp,오늘 날씨가 좋은갑네,"['오늘', '날씨', '좋다', '갑']"
404,탈퇴한 회원,와 또 올라오네ㅋㄱㅋㄱㅋ진짜 이 노래 하나로 돈 얼마나 벌었을지ㅋㅋㅋㄱㅋ,"['오다', '또', '올라오다', '진짜', '이', '노래', '하나로', '돈', '얼마나', '벌다']"
405,한채우임,역주행 개신개해ㅠㅠㅠㅠㅠㅠㅠ,"['역주행', '개다', '개다']"
406,Angie_l,"일 년 뒤에 또 봐, 안녕!","['일', '년', '뒤', '또', '보다', '안녕']"
407,맏내김석진,올해는 미세먼지 때문에 순위가 좀 낮았다ㅜㅜ,"['올해', '미세먼지', '때문', '순위', '좀', '낮다']"
408,H_zy,처음 들었던 갬성이 느껴져서 좋다,"['처음', '들다', '개다', '성', '느껴지다', '좋다']"
409,angfox,아 자전거 타면서 듣고 싶다 ㅠ 사고날까봐 참는다,"['자전거', '타다', '듣다', '싶다', '사고', '날다', '참다']"
410,머가리반갈죽,연금 ㅆㅅㅌㅊ,['연금']
411,탈퇴한 회원,"봄하면 벚꼿엔딩, 여수하면 여수밤바다.. 무언가를 대표하는 곡을 만들어내는 장범준은 정말 천재 아티스트다. 본인은 그런줄 몰랐겠지만ㅎ","['봄', '하다', '벚꼿', '엔딩', '여수', '하다', '여수', '밤', '바다', '무언가', '대표', '하다', '곡', '만들다', '장범준', '정말', '천재', '아티스트', '본인', '그렇다', '모르다']"
412,쿵푸슈렉팬더,지금 벚꽃이 휘날리며 노래 들으니 더욱 이상해 기분이 ㅋㅋㅋ,"['지금', '벚꽃', '휘날리다', '노래', '들다', '더욱', '이상하다', '기분']"
413,닉네임 없음,장범준은 15년쯤뒤에 불후의 명곡에 전설로 나오지 않을까,"['장범준', '불후', '명곡', '전설', '나오다', '않다']"
414,nana0125,장범준~전설,"['장범준', '전설']"
415,김믠성,전설,['전설']
416,햄구마,평생 수혜자로 살겠네 범준띠^^,"['평생', '수혜자', '살다', '범준', '띠']"
417,GODField,"올해는 역주행이 더디네요...
명곡임에 틀림 없죠....","['올해', '역주행', '더디다', '명곡', '임', '틀림', '없다']"
418,뮤직라잎.,이 한곡으로도 평생 먹고살듯..,"['이', '곡', '평생', '먹고살다']"
419,이그니토666,매년 벗꽃피볌 들으러 온다 좀비야...,"['매년', '벗꽃', '피볌', '들다', '오다', '좀비']"
420,armanti,봄에 노래....,"['봄', '노래']"
421,Caputre,매년 들려도 안질린다.. 봄하면 제일 먼저 생각나는 노래,"['매년', '들다', '안질리다', '봄', '하다', '제일', '먼저', '생각나다', '노래']"
422,YEYOON_,벚꽃좀비 떳다...ㄷㄷ,"['벚꽃', '좀비', '떳다']"
423,탈퇴한 회원,"벚꽃이 언제 피는지 모르면 멜론 차트 들어가서 벚꽃 엔딩이 차트에 올라와 있으면 벚꽃이 필때 다 되어가거나, 벚꽃이 폈거나","['벚꽃', '언제', '피다', '모르다', '멜론', '차트', '들어가다', '벚꽃', '엔딩', '차트', '올라오다', '있다', '벚꽃', '필때', '되어다', '벚꽃', '피다']"
424,겨울.바다,23위 뭐야ㅋㅋㅋㅋㅋㅋ,"['위', '뭐']"
425,aiden0925,우리나라가 망하지 않는 이상 영원할 벚꽃 연금,"['우리나라', '망하다', '않다', '이상', '영원하다', '벚꽃', '연금']"
426,최성진,"누군가 그랬지 훗날 봄이 없어질때즘에 우리 후손들에게 이노래를 들려주고 예전에

""봄""이란게 있었단다 라고...","['누군가', '그렇다', '훗날', '봄', '없어지다', '때즘', '우리', '후손', '노래', '들려주다', '예전', '봄', '이란', '있다']"
427,pastel919,말차 복귀하고 생활관 오니까 티비에서 나오는 내 전역송...,"['말차', '복귀', '생활관', '오', '티비', '나오다', '내', '전역', '송']"
428,har4127326,나도 이곡에 하트를 누른 30만중에 하나,"['나다', '이곡', '하트', '누르다', '하나']"
429,nana0125,버스커! 버스커!,"['버스커', '버스커']"
430,moonon,마! 이게 봄이다,"['마', '이', '봄']"
431,Amelie__,벚꽃좀비 가즈아!!!!!!,"['벚꽃', '좀비', '가즈']"
432,21세기케이팝전사,벚꽃좀비 또나왔어ㅋㅋㅋㅋㅋㅋㅋㅋ 명곡이다 정말,"['벚꽃', '좀비', '또', '나오다', '명곡', '정말']"
433,ㅎㅇㅎㅇㅎ,또다시돌아온 '그'전설의곡,"['돌아오다', '그', '전설', '곡']"
434,SIK-KOMODE,"또 다시 ""그 엔딩""이...","['또', '다시', '그', '엔딩', '이']"
435,노래할꺼야..,오늘 날씨 진짜 좋은데 과제하러 버스타고 학교가는데 이노래 들으니까 봄 감성 넘쳐흐른다,"['오늘', '날씨', '진짜', '좋다', '과제', '하다', '버스', '타고', '학교', '가다', '이노', '들다', '봄', '감성', '넘치다', '흐르다']"
